SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
86,DC:A6:32:55:FC:3E,2020-07-17 03:53:55.183457,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
87,98:04:ED:C0:E4:41,2020-07-17 03:53:55.183457,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
88,98:04:ED:C0:E4:41,2020-07-17 03:53:56.183639,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
89,DC:A6:32:55:FC:3E,2020-07-17 03:53:56.183639,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-37
90,98:04:ED:C0:E4:41,2020-07-17 03:53:57.027274,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
91,DC:A6:32:55:FC:3E,2020-07-17 03:53:57.027274,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
92,98:04:ED:C0:E4:41,2020-07-17 03:53:58.052269,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
93,DC:A6:32:55:FC:3E,2020-07-17 03:53:58.052269,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
94,98:04:ED:C0:E4:41,2020-07-17 03:53:59.046018,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
95,DC:A6:32:55:FC:3E,2020-07-17 03:53:59.046018,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
96,98:04:ED:C0:E4:41,2020-07-17 03:54:00.329890,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
97,DC:A6:32:55:FC:3E,2020-07-17 03:54:00.329890,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-43
98,98:04:ED:C0:E4:41,2020-07-17 03:54:01.096068,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
99,DC:A6:32:55:FC:3E,2020-07-17 03:54:01.096068,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
100,98:04:ED:C0:E4:41,2020-07-17 03:54:02.116123,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
101,DC:A6:32:55:FC:3E,2020-07-17 03:54:02.116123,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-35
102,DC:A6:32:55:FC:3E,2020-07-17 03:54:03.073667,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
103,98:04:ED:C0:E4:41,2020-07-17 03:54:03.073667,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
104,98:04:ED:C0:E4:41,2020-07-17 03:54:04.013659,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
105,DC:A6:32:55:FC:3E,2020-07-17 03:54:04.013659,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
106,DC:A6:32:55:FC:3E,2020-07-17 03:54:05.482481,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
107,98:04:ED:C0:E4:41,2020-07-17 03:54:05.482481,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
108,98:04:ED:C0:E4:41,2020-07-17 03:54:06.001857,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
109,DC:A6:32:55:FC:3E,2020-07-17 03:54:06.001857,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
110,98:04:ED:C0:E4:41,2020-07-17 03:54:07.064951,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
111,DC:A6:32:55:FC:3E,2020-07-17 03:54:07.064951,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-40
112,98:04:ED:C0:E4:41,2020-07-17 03:54:08.043742,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
113,DC:A6:32:55:FC:3E,2020-07-17 03:54:08.043742,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-42
114,98:04:ED:C0:E4:41,2020-07-17 03:54:09.042519,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
115,DC:A6:32:55:FC:3E,2020-07-17 03:54:09.042519,aede318c-caf8-11ea-887c-dca63255fc3b,1,1,1,-39
116,98:04:ED:C0:E4:41,2020-07-17 03:54:10.012551,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
